Customer Id,Loan Account Number,Upload Type,Party Name,Relationship,Notice Type,Notice Reference Number,Notice Date,WhatsApp Delivery Status,WhatsApp Delivery Date,SMS Delivery Status,SMS Delivery Date,Physical Delivery Status,Physical Delivery Date,Physical Tracking ID,TransactionId,Status,Remarks
"=""41174""","=""1667""","=""Create""","=""Party 12""","=""Self""","=""Demand Notice""","=""NREF178826735105612""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105612""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 13""","=""Self""","=""Demand Notice""","=""NREF178826735105613""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105613""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 14""","=""Self""","=""Demand Notice""","=""NREF178826735105614""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105614""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 15""","=""Self""","=""Demand Notice""","=""NREF178826735105615""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105615""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 16""","=""Self""","=""Demand Notice""","=""NREF178826735105616""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105616""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 17""","=""Self""","=""Demand Notice""","=""NREF178826735105617""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105617""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 18""","=""Self""","=""Demand Notice""","=""NREF178826735105618""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105618""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 19""","=""Self""","=""Demand Notice""","=""NREF178826735105619""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105619""","=""20260901182654010""",Success,
,"=""1667""","=""Create""","=""Party 20""","=""Self""","=""Demand Notice""","=""NREF178826735105620""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105620""","=""20260901182654010""",Fail,Customer Id cannot be blank
"=""41174""","=""1667""","=""Create""","=""Party 21""","=""Self""","=""Demand Notice""","=""NREF178826735105621""","=""2035-12-31""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105621""","=""20260901182654010""",Fail,Invalid Notice Date
"=""41174""","=""1667""","=""Create""","=""Party 22""","=""Self""","=""Demand Notice""","=""DUP001""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105622""","=""20260901182654010""",Fail,Reference Number should be unique
"=""41174""","=""1667""","=""Create""","=""Party 23""","=""Self""","=""Demand Notice""","=""DUP001""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105623""","=""20260901182654010""",Fail,Reference Number should be unique
"=""41174""","=""1667""","=""Modify""","=""Party 24""","=""Self""","=""Demand Notice""","=""NREF178826735105624""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105624""","=""20260901182654010""",Fail,Invalid Upload Type
"=""CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC""","=""1667""","=""Create""","=""Party 25""","=""Self""","=""Demand Notice""","=""NREF178826735105625""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105625""","=""20260901182654010""",Fail,Customer Id length is invalid
"=""41174""","=""1667""","=""Create""","=""Party 26""","=""Self""","=""Demand Notice""","=""NREF178826735105626""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""",,"=""20260901182654010""",Fail,Physical Tracking ID Is Required
"=""41174""","=""1667""","=""Create""","=""Party 27""","=""Self""",,"=""NREF178826735105627""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105627""","=""20260901182654010""",Fail,Notice Type is Required
"=""41174""","=""1667""","=""Create""","=""Party 28""","=""Self""","=""Demand Notice""","=""NREF178826735105628""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105628""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 29""","=""Self""","=""Demand Notice""","=""NREF178826735105629""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105629""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 30""","=""Self""","=""Demand Notice""","=""NREF178826735105630""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105630""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 31""","=""Self""","=""Demand Notice""","=""NREF178826735105631""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105631""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 32""","=""Self""","=""Demand Notice""","=""NREF178826735105632""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105632""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 33""","=""Self""","=""Demand Notice""","=""NREF178826735105633""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105633""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 34""","=""Self""","=""Demand Notice""","=""NREF178826735105634""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105634""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 35""","=""Self""","=""Demand Notice""","=""NREF178826735105635""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105635""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 36""","=""Self""","=""Demand Notice""","=""NREF178826735105636""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105636""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 37""","=""Self""","=""Demand Notice""","=""NREF178826735105637""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105637""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 38""","=""Self""","=""Demand Notice""","=""NREF178826735105638""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105638""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 39""","=""Self""","=""Demand Notice""","=""NREF178826735105639""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105639""","=""20260901182654010""",Success,
,"=""1667""","=""Create""","=""Party 40""","=""Self""","=""Demand Notice""","=""NREF178826735105640""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105640""","=""20260901182654010""",Fail,Customer Id cannot be blank
"=""41174""","=""1667""","=""Create""","=""Party 41""","=""Self""","=""Demand Notice""","=""NREF178826735105641""","=""2035-12-31""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105641""","=""20260901182654010""",Fail,Invalid Notice Date
"=""41174""","=""1667""","=""Create""","=""Party 42""","=""Self""","=""Demand Notice""","=""DUP002""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105642""","=""20260901182654010""",Fail,Reference Number should be unique
"=""41174""","=""1667""","=""Create""","=""Party 43""","=""Self""","=""Demand Notice""","=""DUP002""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105643""","=""20260901182654010""",Fail,Reference Number should be unique
"=""41174""","=""1667""","=""Create""","=""Party 44""","=""Self""","=""Demand Notice""","=""NREF178826735105644""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105644""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 45""","=""Self""","=""Demand Notice""","=""NREF178826735105645""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105645""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 46""","=""Self""","=""Demand Notice""","=""NREF178826735105646""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105646""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 47""","=""Self""","=""Demand Notice""","=""NREF178826735105647""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105647""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 48""","=""Self""","=""Demand Notice""","=""NREF178826735105648""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105648""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 49""","=""Self""","=""Demand Notice""","=""NREF178826735105649""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105649""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 50""","=""Self""","=""Demand Notice""","=""NREF178826735105650""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105650""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 51""","=""Self""","=""Demand Notice""","=""NREF178826735105651""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105651""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 52""","=""Self""","=""Demand Notice""","=""NREF178826735105652""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105652""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 53""","=""Self""","=""Demand Notice""","=""NREF178826735105653""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105653""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 54""","=""Self""","=""Demand Notice""","=""NREF178826735105654""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105654""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 55""","=""Self""","=""Demand Notice""","=""NREF178826735105655""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105655""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 56""","=""Self""","=""Demand Notice""","=""NREF178826735105656""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105656""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 57""","=""Self""","=""Demand Notice""","=""NREF178826735105657""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105657""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 58""","=""Self""","=""Demand Notice""","=""NREF178826735105658""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105658""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 59""","=""Self""","=""Demand Notice""","=""NREF178826735105659""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105659""","=""20260901182654010""",Success,
,"=""1667""","=""Create""","=""Party 60""","=""Self""","=""Demand Notice""","=""NREF178826735105660""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105660""","=""20260901182654010""",Fail,Customer Id cannot be blank
"=""41174""","=""1667""","=""Create""","=""Party 61""","=""Self""","=""Demand Notice""","=""NREF178826735105661""","=""2035-12-31""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105661""","=""20260901182654010""",Fail,Invalid Notice Date
"=""41174""","=""1667""","=""Create""","=""Party 62""","=""Self""","=""Demand Notice""","=""DUP003""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105662""","=""20260901182654010""",Fail,Reference Number should be unique
"=""41174""","=""1667""","=""Create""","=""Party 63""","=""Self""","=""Demand Notice""","=""DUP003""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105663""","=""20260901182654010""",Fail,Reference Number should be unique
"=""41174""","=""1667""","=""Modify""","=""Party 64""","=""Self""","=""Demand Notice""","=""NREF178826735105664""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105664""","=""20260901182654010""",Fail,Invalid Upload Type
"=""CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC""","=""1667""","=""Create""","=""Party 65""","=""Self""","=""Demand Notice""","=""NREF178826735105665""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105665""","=""20260901182654010""",Fail,Customer Id length is invalid
"=""41174""","=""1667""","=""Create""","=""Party 66""","=""Self""","=""Demand Notice""","=""NREF178826735105666""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""",,"=""20260901182654010""",Fail,Physical Tracking ID Is Required
"=""41174""","=""1667""","=""Create""","=""Party 67""","=""Self""",,"=""NREF178826735105667""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105667""","=""20260901182654010""",Fail,Notice Type is Required
"=""41174""","=""1667""","=""Create""","=""Party 68""","=""Self""","=""Demand Notice""","=""NREF178826735105668""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105668""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 69""","=""Self""","=""Demand Notice""","=""NREF178826735105669""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105669""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 70""","=""Self""","=""Demand Notice""","=""NREF178826735105670""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105670""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 71""","=""Self""","=""Demand Notice""","=""NREF178826735105671""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105671""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 72""","=""Self""","=""Demand Notice""","=""NREF178826735105672""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105672""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 73""","=""Self""","=""Demand Notice""","=""NREF178826735105673""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105673""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 74""","=""Self""","=""Demand Notice""","=""NREF178826735105674""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105674""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 75""","=""Self""","=""Demand Notice""","=""NREF178826735105675""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105675""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 76""","=""Self""","=""Demand Notice""","=""NREF178826735105676""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105676""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 77""","=""Self""","=""Demand Notice""","=""NREF178826735105677""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105677""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 78""","=""Self""","=""Demand Notice""","=""NREF178826735105678""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105678""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 79""","=""Self""","=""Demand Notice""","=""NREF178826735105679""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105679""","=""20260901182654010""",Success,
,"=""1667""","=""Create""","=""Party 80""","=""Self""","=""Demand Notice""","=""NREF178826735105680""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105680""","=""20260901182654010""",Fail,Customer Id cannot be blank
"=""41174""","=""1667""","=""Create""","=""Party 81""","=""Self""","=""Demand Notice""","=""NREF178826735105681""","=""2035-12-31""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105681""","=""20260901182654010""",Fail,Invalid Notice Date
"=""41174""","=""1667""","=""Create""","=""Party 82""","=""Self""","=""Demand Notice""","=""DUP004""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105682""","=""20260901182654010""",Fail,Reference Number should be unique
"=""41174""","=""1667""","=""Create""","=""Party 83""","=""Self""","=""Demand Notice""","=""DUP004""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105683""","=""20260901182654010""",Fail,Reference Number should be unique
"=""41174""","=""1667""","=""Create""","=""Party 84""","=""Self""","=""Demand Notice""","=""NREF178826735105684""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105684""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 85""","=""Self""","=""Demand Notice""","=""NREF178826735105685""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105685""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 86""","=""Self""","=""Demand Notice""","=""NREF178826735105686""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105686""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 87""","=""Self""","=""Demand Notice""","=""NREF178826735105687""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105687""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 88""","=""Self""","=""Demand Notice""","=""NREF178826735105688""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105688""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 89""","=""Self""","=""Demand Notice""","=""NREF178826735105689""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105689""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 90""","=""Self""","=""Demand Notice""","=""NREF178826735105690""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105690""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 91""","=""Self""","=""Demand Notice""","=""NREF178826735105691""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105691""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 92""","=""Self""","=""Demand Notice""","=""NREF178826735105692""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105692""","=""20260901182654010""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 93""","=""Self""","=""Demand Notice""","=""NREF178826735105693""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826735105693""","=""20260901182654010""",Success,
