Customer Id,Loan Account Number,Upload Type,Party Name,Relationship,Notice Type,Notice Reference Number,Notice Date,WhatsApp Delivery Status,WhatsApp Delivery Date,SMS Delivery Status,SMS Delivery Date,Physical Delivery Status,Physical Delivery Date,Physical Tracking ID,TransactionId,Status,Remarks
"=""41174""","=""1667""","=""Create""","=""Party 25""","=""Self""","=""Demand Notice""","=""NREF178826770283125""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283125""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 26""","=""Self""","=""Demand Notice""","=""NREF178826770283126""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283126""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 27""","=""Self""","=""Demand Notice""","=""NREF178826770283127""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283127""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 28""","=""Self""","=""Demand Notice""","=""NREF178826770283128""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283128""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 29""","=""Self""","=""Demand Notice""","=""NREF178826770283129""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283129""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 30""","=""Self""","=""Demand Notice""","=""NREF178826770283130""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283130""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 31""","=""Self""","=""Demand Notice""","=""NREF178826770283131""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283131""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 32""","=""Self""","=""Demand Notice""","=""NREF178826770283132""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283132""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 33""","=""Self""","=""Demand Notice""","=""NREF178826770283133""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283133""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 34""","=""Self""","=""Demand Notice""","=""NREF178826770283134""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283134""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 35""","=""Self""","=""Demand Notice""","=""NREF178826770283135""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283135""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 36""","=""Self""","=""Demand Notice""","=""NREF178826770283136""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283136""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 37""","=""Self""","=""Demand Notice""","=""NREF178826770283137""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283137""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 38""","=""Self""","=""Demand Notice""","=""NREF178826770283138""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283138""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 39""","=""Self""","=""Demand Notice""","=""NREF178826770283139""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283139""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 40""","=""Self""","=""Demand Notice""","=""NREF178826770283140""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283140""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 41""","=""Self""","=""Demand Notice""","=""NREF178826770283141""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283141""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 42""","=""Self""","=""Demand Notice""","=""NREF178826770283142""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283142""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 43""","=""Self""","=""Demand Notice""","=""NREF178826770283143""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283143""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 44""","=""Self""","=""Demand Notice""","=""NREF178826770283144""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283144""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 45""","=""Self""","=""Demand Notice""","=""NREF178826770283145""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283145""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 46""","=""Self""","=""Demand Notice""","=""NREF178826770283146""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283146""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 47""","=""Self""","=""Demand Notice""","=""NREF178826770283147""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283147""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 48""","=""Self""","=""Demand Notice""","=""NREF178826770283148""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283148""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 49""","=""Self""","=""Demand Notice""","=""NREF178826770283149""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283149""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 50""","=""Self""","=""Demand Notice""","=""NREF178826770283150""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283150""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 51""","=""Self""","=""Demand Notice""","=""NREF178826770283151""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283151""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 52""","=""Self""","=""Demand Notice""","=""NREF178826770283152""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283152""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 53""","=""Self""","=""Demand Notice""","=""NREF178826770283153""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283153""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 54""","=""Self""","=""Demand Notice""","=""NREF178826770283154""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283154""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 55""","=""Self""","=""Demand Notice""","=""NREF178826770283155""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283155""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 56""","=""Self""","=""Demand Notice""","=""NREF178826770283156""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283156""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 57""","=""Self""","=""Demand Notice""","=""NREF178826770283157""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283157""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 58""","=""Self""","=""Demand Notice""","=""NREF178826770283158""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283158""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 59""","=""Self""","=""Demand Notice""","=""NREF178826770283159""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283159""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 60""","=""Self""","=""Demand Notice""","=""NREF178826770283160""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283160""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 61""","=""Self""","=""Demand Notice""","=""NREF178826770283161""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283161""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 62""","=""Self""","=""Demand Notice""","=""NREF178826770283162""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283162""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 63""","=""Self""","=""Demand Notice""","=""NREF178826770283163""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283163""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 64""","=""Self""","=""Demand Notice""","=""NREF178826770283164""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283164""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 65""","=""Self""","=""Demand Notice""","=""NREF178826770283165""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283165""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 66""","=""Self""","=""Demand Notice""","=""NREF178826770283166""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283166""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 67""","=""Self""","=""Demand Notice""","=""NREF178826770283167""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283167""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 68""","=""Self""","=""Demand Notice""","=""NREF178826770283168""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283168""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 69""","=""Self""","=""Demand Notice""","=""NREF178826770283169""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283169""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 70""","=""Self""","=""Demand Notice""","=""NREF178826770283170""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283170""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 71""","=""Self""","=""Demand Notice""","=""NREF178826770283171""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283171""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 72""","=""Self""","=""Demand Notice""","=""NREF178826770283172""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283172""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 73""","=""Self""","=""Demand Notice""","=""NREF178826770283173""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283173""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 74""","=""Self""","=""Demand Notice""","=""NREF178826770283174""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283174""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 75""","=""Self""","=""Demand Notice""","=""NREF178826770283175""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283175""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 76""","=""Self""","=""Demand Notice""","=""NREF178826770283176""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283176""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 77""","=""Self""","=""Demand Notice""","=""NREF178826770283177""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283177""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 78""","=""Self""","=""Demand Notice""","=""NREF178826770283178""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283178""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 79""","=""Self""","=""Demand Notice""","=""NREF178826770283179""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283179""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 80""","=""Self""","=""Demand Notice""","=""NREF178826770283180""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283180""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 81""","=""Self""","=""Demand Notice""","=""NREF178826770283181""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283181""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 82""","=""Self""","=""Demand Notice""","=""NREF178826770283182""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283182""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 83""","=""Self""","=""Demand Notice""","=""NREF178826770283183""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283183""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 84""","=""Self""","=""Demand Notice""","=""NREF178826770283184""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283184""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 85""","=""Self""","=""Demand Notice""","=""NREF178826770283185""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283185""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 86""","=""Self""","=""Demand Notice""","=""NREF178826770283186""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283186""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 87""","=""Self""","=""Demand Notice""","=""NREF178826770283187""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283187""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 88""","=""Self""","=""Demand Notice""","=""NREF178826770283188""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283188""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 89""","=""Self""","=""Demand Notice""","=""NREF178826770283189""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283189""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 90""","=""Self""","=""Demand Notice""","=""NREF178826770283190""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283190""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 91""","=""Self""","=""Demand Notice""","=""NREF178826770283191""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283191""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 92""","=""Self""","=""Demand Notice""","=""NREF178826770283192""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283192""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 93""","=""Self""","=""Demand Notice""","=""NREF178826770283193""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283193""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 94""","=""Self""","=""Demand Notice""","=""NREF178826770283194""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283194""","=""20260901183243904""",Success,
"=""41174""","=""1667""","=""Create""","=""Party 95""","=""Self""","=""Demand Notice""","=""NREF178826770283195""","=""2026-07-20""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-21""","=""Delivered""","=""2026-07-22""","=""TRK178826770283195""","=""20260901183243904""",Success,
